DATE,ANONYMIZED CATEGORY,ANONYMIZED PRODUCT,ANONYMIZED BUSINESS,ANONYMIZED LOCATION,QUANTITY,VALUE,Month-Year,is_balanced
,Category-86,,,,1,623.8147902883112,,True
,Category-86,,,,1,464.00544535081235,,True
,Category-86,,,,1,386.9120737867924,,True
,Category-86,,,,1,396.80909055976974,,True
,Category-86,,,,1,444.1717531253955,,True
,Category-86,,,,1,549.663064654225,,True
,Category-86,,,,1,442.6872701356914,,True
,Category-86,,,,1,617.8131527476945,,True
,Category-86,,,,1,445.46118714909255,,True
,Category-86,,,,1,558.7781911980516,,True
,Category-86,,,,1,489.1982607534386,,True
,Category-86,,,,1,529.5956148872573,,True
,Category-86,,,,1,404.26387899200023,,True
,Category-86,,,,1,372.64135129741317,,True
,Category-86,,,,1,334.1942655878487,,True
,Category-86,,,,1,621.1370868649607,,True
,Category-86,,,,1,627.720220903346,,True
,Category-86,,,,1,600.9217132612501,,True
,Category-86,,,,1,433.3190165902006,,True
,Category-86,,,,1,419.39672612918025,,True
,Category-86,,,,1,609.5680015017949,,True
,Category-86,,,,1,582.2487690037055,,True
,Category-86,,,,1,436.4431688306428,,True
,Category-86,,,,1,648.316862571268,,True
,Category-86,,,,1,334.32108613299135,,True
,Category-86,,,,1,401.88099085215146,,True
,Category-86,,,,1,534.9437840028788,,True
,Category-86,,,,1,337.6864709357442,,True
,Category-86,,,,1,592.0153241366697,,True
,Category-86,,,,1,515.045216278016,,True
,Category-86,,,,1,612.7128039347557,,True
,Category-86,,,,1,623.5739125737693,,True
,Category-86,,,,1,527.0854173931149,,True
,Category-86,,,,1,575.4477954192096,,True
,Category-86,,,,1,360.9083237516197,,True
,Category-86,,,,1,626.3157472502251,,True
,Category-86,,,,1,358.0489783037046,,True
,Category-86,,,,1,467.50449672929926,,True
,Category-86,,,,1,362.32045724433164,,True
,Category-86,,,,1,364.67141439231295,,True
,Category-86,,,,1,338.6879049319186,,True
,Category-86,,,,1,368.7976015039923,,True
,Category-86,,,,1,647.3085760409389,,True
,Category-86,,,,1,485.4763475525592,,True
,Category-86,,,,1,331.49720707634856,,True
,Category-86,,,,1,438.06568616495997,,True
,Category-86,,,,1,454.1888641326233,,True
,Category-86,,,,1,614.4239130585463,,True
,Category-86,,,,1,467.15451181965165,,True
,Category-86,,,,1,665.452324389242,,True
,Category-86,,,,1,391.92405957960176,,True
,Category-86,,,,1,623.7126857237287,,True
,Category-86,,,,1,472.1672346026929,,True
,Category-86,,,,1,382.3293958306498,,True
,Category-86,,,,1,414.68249303072207,,True
,Category-86,,,,1,358.7801540825174,,True
,Category-86,,,,1,363.9442994392499,,True
,Category-86,,,,1,627.3252306451892,,True
,Category-86,,,,1,363.3765249398506,,True
,Category-86,,,,1,523.8831192577235,,True
,Category-86,,,,1,473.1920187911648,,True
,Category-86,,,,1,557.6455110845401,,True
,Category-86,,,,1,369.0149762239744,,True
,Category-86,,,,1,648.6919636311693,,True
,Category-86,,,,1,587.4014107105967,,True
,Category-86,,,,1,606.9508039764439,,True
,Category-86,,,,1,346.52088056308315,,True
,Category-86,,,,1,566.8938178364833,,True
,Category-86,,,,1,504.4899421604314,,True
,Category-86,,,,1,474.1461718441508,,True
,Category-86,,,,1,482.9492495168022,,True
,Category-86,,,,1,339.48670614226967,,True
,Category-86,,,,1,549.8440339234645,,True
,Category-86,,,,1,462.0335264713013,,True
,Category-86,,,,1,484.1944317826601,,True
,Category-86,,,,1,539.1122700400001,,True
,Category-86,,,,1,493.18526221886805,,True
,Category-86,,,,1,669.3058978755176,,True
,Category-86,,,,1,656.9893001738735,,True
,Category-86,,,,1,617.9509369904514,,True
,Category-86,,,,1,363.0585870076948,,True
,Category-86,,,,1,384.9479256193818,,True
,Category-86,,,,1,606.378932164975,,True
,Category-86,,,,1,384.5861164165049,,True
,Category-86,,,,1,510.95983308548534,,True
,Category-86,,,,1,377.93535931759527,,True
,Category-86,,,,1,397.93683884802226,,True
,Category-86,,,,1,500.8218230985642,,True
,Category-86,,,,1,632.3275169791239,,True
,Category-86,,,,1,413.0052331557183,,True
,Category-86,,,,1,370.1305627411218,,True
,Category-86,,,,1,417.4304133642865,,True
,Category-86,,,,1,420.45480472464305,,True
,Category-86,,,,1,653.0242044872776,,True
,Category-86,,,,1,338.4549439291711,,True
,Category-86,,,,1,669.966713763652,,True
,Category-86,,,,1,515.1043602598587,,True
,Category-86,,,,1,483.64652819056465,,True
,Category-86,,,,1,523.3420187928461,,True
,Category-86,,,,1,491.38295013875893,,True
,Category-86,,,,1,516.4792166600731,,True
,Category-86,,,,1,667.7302127158133,,True
,Category-86,,,,1,397.17012740618065,,True
,Category-86,,,,1,619.3967266335486,,True
,Category-86,,,,1,456.7263732899013,,True
,Category-86,,,,1,413.2772019614428,,True
,Category-86,,,,1,367.1341027403081,,True
,Category-86,,,,1,608.0717602638096,,True
,Category-86,,,,1,625.8777509790898,,True
,Category-86,,,,1,410.9157557380339,,True
,Category-86,,,,1,547.1774838578601,,True
,Category-86,,,,1,438.02567334687546,,True
,Category-86,,,,1,443.5082860684828,,True
,Category-86,,,,1,510.30103706637163,,True
,Category-86,,,,1,355.34790786103815,,True
,Category-86,,,,1,579.2531702211274,,True
,Category-86,,,,1,409.8072227660396,,True
,Category-86,,,,1,586.2793672389773,,True
,Category-86,,,,1,526.6071274672945,,True
,Category-86,,,,1,543.7406186531713,,True
,Category-86,,,,1,656.1110591889558,,True
,Category-86,,,,1,533.0542102888489,,True
,Category-86,,,,1,541.6757462358968,,True
,Category-86,,,,1,505.5549483181051,,True
,Category-86,,,,1,362.085696914962,,True
,Category-86,,,,1,363.6096847464722,,True
,Category-86,,,,1,395.444872226277,,True
,Category-86,,,,1,383.84115290714607,,True
,Category-86,,,,1,361.4833774182409,,True
,Category-86,,,,1,341.2347074098849,,True
,Category-86,,,,1,569.1959532624819,,True
,Category-86,,,,1,650.2423993952978,,True
,Category-86,,,,1,474.91436053477037,,True
,Category-86,,,,1,333.81355147559873,,True
,Category-86,,,,1,533.9226892718737,,True
,Category-86,,,,1,527.244303375888,,True
,Category-86,,,,1,407.80741373384683,,True
,Category-86,,,,1,605.358985881436,,True
,Category-86,,,,1,445.71278791342485,,True
,Category-86,,,,1,339.6391116531173,,True
,Category-86,,,,1,493.53579500147566,,True
,Category-86,,,,1,387.34177932986785,,True
,Category-86,,,,1,331.354361123177,,True
,Category-86,,,,1,628.3405785396421,,True
,Category-86,,,,1,361.58577641265384,,True
,Category-86,,,,1,625.4603723135306,,True
,Category-86,,,,1,375.4632216406139,,True
,Category-86,,,,1,638.4715727463055,,True
,Category-86,,,,1,393.02697958251605,,True
,Category-86,,,,1,590.2178065884914,,True
,Category-86,,,,1,377.8411905279838,,True
,Category-86,,,,1,355.44841222226324,,True
,Category-86,,,,1,636.7025413798558,,True
,Category-86,,,,1,459.95282052736275,,True
,Category-86,,,,1,527.0700129170242,,True
,Category-86,,,,1,591.6551563504709,,True
,Category-86,,,,1,416.0493622164597,,True
,Category-86,,,,1,523.655060245966,,True
,Category-86,,,,1,638.1049608151428,,True
,Category-86,,,,1,470.6011733085799,,True
,Category-86,,,,1,427.16906551044167,,True
,Category-86,,,,1,457.08858354239135,,True
,Category-86,,,,1,489.4705902070532,,True
,Category-86,,,,1,531.2353669520937,,True
,Category-86,,,,1,668.0313896956845,,True
,Category-86,,,,1,549.9037267659869,,True
,Category-86,,,,1,507.471423277245,,True
,Category-86,,,,1,424.95484624277265,,True
,Category-86,,,,1,494.5033335775927,,True
,Category-86,,,,1,428.48666619194694,,True
,Category-86,,,,1,580.4762718142548,,True
,Category-86,,,,1,574.7660708885187,,True
,Category-86,,,,1,369.1958708869832,,True
,Category-86,,,,1,535.1622220963277,,True
,Category-86,,,,1,334.11641865882365,,True
,Category-86,,,,1,538.453619824272,,True
,Category-86,,,,1,485.12132091718973,,True
,Category-86,,,,1,405.0515416744098,,True
,Category-86,,,,1,407.40139424919045,,True
,Category-86,,,,1,454.7161830524309,,True
,Category-86,,,,1,556.752143652665,,True
,Category-86,,,,1,364.0225136916938,,True
,Category-86,,,,1,362.8710597249856,,True
,Category-86,,,,1,617.4445186191988,,True
,Category-86,,,,1,495.62927551279927,,True
,Category-86,,,,1,398.3499400916888,,True
,Category-86,,,,1,415.31959327915274,,True
,Category-86,,,,1,581.8494309261861,,True
,Category-86,,,,1,485.0756206823741,,True
,Category-86,,,,1,409.8249762854782,,True
,Category-86,,,,1,588.007712642006,,True
,Category-86,,,,1,383.4165427561923,,True
,Category-86,,,,1,471.59005614102375,,True
,Category-86,,,,1,380.5755523774974,,True
,Category-86,,,,1,622.6105992715442,,True
,Category-86,,,,1,591.7094168255228,,True
,Category-86,,,,1,485.9531002473735,,True
,Category-86,,,,1,398.21419143667543,,True
,Category-86,,,,1,613.286506704503,,True
,Category-86,,,,1,493.54275557395795,,True
,Category-86,,,,1,440.33201791540955,,True
,Category-86,,,,1,458.7572744758256,,True
,Category-86,,,,1,390.2074481391018,,True
,Category-86,,,,1,601.9024932113587,,True
,Category-86,,,,1,604.9615104861991,,True
,Category-86,,,,1,666.759849959742,,True
,Category-86,,,,1,437.17228195650864,,True
,Category-86,,,,1,424.3128489432578,,True
,Category-86,,,,1,479.8637376595518,,True
,Category-86,,,,1,554.0807872016123,,True
,Category-86,,,,1,593.3925764123579,,True
,Category-86,,,,1,434.72915176577726,,True
,Category-86,,,,1,493.3071974565306,,True
,Category-86,,,,1,353.10968957731467,,True
,Category-86,,,,1,470.91118642497554,,True
,Category-86,,,,1,470.08894436542835,,True
,Category-86,,,,1,506.64266051229174,,True
,Category-86,,,,1,595.2134530806463,,True
,Category-86,,,,1,360.6301285388141,,True
,Category-86,,,,1,536.1488968667438,,True
,Category-86,,,,1,587.6867028287284,,True
,Category-86,,,,1,452.8167256465762,,True
,Category-86,,,,1,540.9258152372233,,True
,Category-86,,,,1,621.9360580383651,,True
,Category-86,,,,1,443.459892620373,,True
,Category-86,,,,1,379.39252461187743,,True
,Category-86,,,,1,605.3440128699647,,True
,Category-86,,,,1,472.3513103725221,,True
,Category-86,,,,1,493.5999530277303,,True
,Category-86,,,,1,636.3408669709702,,True
,Category-86,,,,1,598.9228642149131,,True
,Category-86,,,,1,346.27003539982826,,True
,Category-86,,,,1,555.3984096700476,,True
,Category-86,,,,1,354.7155924192708,,True
,Category-86,,,,1,665.0653817039274,,True
,Category-86,,,,1,470.5745751441847,,True
,Category-86,,,,1,656.1763492802127,,True
,Category-86,,,,1,466.4112387775016,,True
,Category-86,,,,1,506.3890948388853,,True
,Category-86,,,,1,404.1092731249155,,True
,Category-86,,,,1,612.2661487575116,,True
,Category-86,,,,1,619.9885127967273,,True
,Category-86,,,,1,393.0367448720886,,True
,Category-86,,,,1,498.9705978804991,,True
,Category-86,,,,1,419.0205260742753,,True
,Category-86,,,,1,375.7452442148073,,True
,Category-86,,,,1,501.5863046794815,,True
,Category-86,,,,1,619.9166348051015,,True
,Category-86,,,,1,459.23783124671877,,True
,Category-86,,,,1,454.52930407858923,,True
,Category-86,,,,1,372.50253333888827,,True
,Category-86,,,,1,392.3176382485824,,True
,Category-86,,,,1,404.0741578852993,,True
,Category-86,,,,1,664.9828986102234,,True
,Category-86,,,,1,374.7881728641863,,True
,Category-86,,,,1,406.41712905608506,,True
,Category-86,,,,1,500.6440179742615,,True
,Category-86,,,,1,504.4259606085668,,True
,Category-86,,,,1,498.5278962818477,,True
,Category-86,,,,1,380.14070553352803,,True
,Category-86,,,,1,369.28235324905614,,True
,Category-86,,,,1,454.2080077062983,,True
,Category-86,,,,1,651.2888708649807,,True
,Category-86,,,,1,497.0287099047325,,True
,Category-86,,,,1,565.7180133350771,,True
,Category-86,,,,1,551.8962263725533,,True
,Category-86,,,,1,488.234507368633,,True
,Category-86,,,,1,639.43522550842,,True
,Category-86,,,,1,349.7265732247701,,True
,Category-86,,,,1,664.1324674624091,,True
,Category-86,,,,1,501.7719321182486,,True
,Category-86,,,,1,545.4666592268605,,True
,Category-86,,,,1,567.601886974121,,True
,Category-86,,,,1,660.4996864030823,,True
,Category-86,,,,1,408.93660769327084,,True
,Category-86,,,,1,398.7337301840906,,True
,Category-89,,,,9,575.0,,True
,Category-89,,,,4,575.0,,True
,Category-91,,,,12,131.66922726461948,,True
,Category-91,,,,8,3910.0,,True
,Category-91,,,,6,1500.0,,True
,Category-91,,,,14,3910.0,,True
,Category-91,,,,13,1500.0,,True
,Category-91,,,,11,130.0,,True
,Category-91,,,,19,3680.0,,True
,Category-91,,,,9,3680.0,,True
,Category-91,,,,17,3910.0,,True
,Category-91,,,,4,3660.0,,True
,Category-91,,,,5,3870.0,,True
,Category-91,,,,11,1520.0,,True
,Category-91,,,,1,134.88648596926123,,True
,Category-91,,,,5,620.0,,True
,Category-91,,,,1,134.45595979799504,,True
,Category-91,,,,6,3910.0,,True
,Category-91,,,,6,1510.0,,True
,Category-91,,,,4,2750.0,,True
,Category-91,,,,11,135.0,,True
,Category-91,,,,18,3910.0,,True
,Category-91,,,,5,640.0,,True
,Category-91,,,,5,615.0,,True
,Category-91,,,,1,3659.8042362608394,,True
,Category-91,,,,8,130.0,,True
,Category-91,,,,1,3655.3867050506483,,True
,Category-91,,,,5,3900.0,,True
,Category-91,,,,68,2500.0,,True
,Category-91,,,,7,1530.0,,True
,Category-91,,,,4,465.0,,True
,Category-91,,,,9,1530.0,,True
,Category-91,,,,8,2500.0,,True
,Category-91,,,,12,3680.0,,True
,Category-91,,,,1,1591.8322371859992,,True
,Category-91,,,,1,1585.5514476047458,,True
,Category-91,,,,1,3657.349228461159,,True
,Category-91,,,,9,1510.0,,True
,Category-91,,,,16,3910.0,,True
,Category-91,,,,22,3910.0,,True
,Category-91,,,,12,3910.0,,True
,Category-91,,,,22,3680.0,,True
,Category-91,,,,13,2500.0,,True
,Category-91,,,,5,660.0,,True
,Category-91,,,,12,1500.0,,True
,Category-91,,,,46,2500.0,,True
,Category-91,,,,27,2500.0,,True
,Category-91,,,,12,134.84850300265558,,True
,Category-91,,,,16,3680.0,,True
,Category-91,,,,20,3680.0,,True
,Category-91,,,,7,3910.0,,True
,Category-91,,,,14,3680.0,,True
,Category-91,,,,8,1510.0,,True
,Category-91,,,,9,130.0,,True
,Category-91,,,,1,134.1262306105249,,True
,Category-91,,,,1,1594.605515610467,,True
,Category-91,,,,12,132.23495643556709,,True
,Category-91,,,,12,2500.0,,True
,Category-91,,,,1,134.74730370218967,,True
,Category-91,,,,11,1510.0,,True
,Category-91,,,,25,3680.0,,True
,Category-91,,,,1,1594.3087178283813,,True
,Category-91,,,,23,3680.0,,True
,Category-91,,,,12,134.89064605074418,,True
,Category-91,,,,11,3910.0,,True
,Category-91,,,,60,2500.0,,True
,Category-91,,,,9,2500.0,,True
,Category-91,,,,13,3910.0,,True
,Category-91,,,,1,3654.462116471887,,True
,Category-92,,,,8,1520.0,,True
,Category-92,,,,8,1550.0,,True
,Category-92,,,,1,1704.5153809982369,,True
,Category-92,,,,6,1540.0,,True
,Category-92,,,,15,1430.0,,True
,Category-92,,,,1,1794.4276688246846,,True
,Category-92,,,,13,1430.0,,True
,Category-92,,,,1,1780.6215020789555,,True
,Category-92,,,,32,1430.0,,True
,Category-92,,,,7,1520.0,,True
,Category-92,,,,7,1450.0,,True
,Category-92,,,,9,1450.0,,True
,Category-92,,,,17,1430.0,,True
,Category-92,,,,1,1572.2517451285225,,True
,Category-92,,,,9,1520.0,,True
,Category-92,,,,1,1809.1313075328305,,True
,Category-92,,,,9,1480.0,,True
,Category-92,,,,9,1540.0,,True
,Category-92,,,,22,1520.0,,True
,Category-92,,,,12,1540.0,,True
,Category-92,,,,45,1430.0,,True
,Category-92,,,,27,1520.0,,True
,Category-92,,,,1,1708.6946793490183,,True
,Category-92,,,,29,1520.0,,True
,Category-92,,,,7,1550.0,,True
,Category-92,,,,46,1430.0,,True
,Category-92,,,,1,1818.734408366009,,True
,Category-92,,,,1,1583.1331031716998,,True
,Category-92,,,,7,1530.0,,True
,Category-92,,,,28,1430.0,,True
,Category-92,,,,10,1540.0,,True
,Category-92,,,,28,1520.0,,True
,Category-92,,,,14,1540.0,,True
,Category-92,,,,23,1520.0,,True
,Category-92,,,,21,1520.0,,True
,Category-92,,,,23,1430.0,,True
,Category-92,,,,1,1784.9228036149577,,True
,Category-92,,,,8,1450.0,,True
,Category-92,,,,19,1430.0,,True
,Category-92,,,,9,1550.0,,True
,Category-92,,,,26,1520.0,,True
,Category-92,,,,1,1654.237611104138,,True
,Category-92,,,,8,1540.0,,True
,Category-92,,,,25,1430.0,,True
,Category-92,,,,26,1430.0,,True
,Category-92,,,,12,1430.0,,True
,Category-92,,,,1,1632.9079721575692,,True
,Category-92,,,,39,1430.0,,True
,Category-92,,,,18,1430.0,,True
,Category-92,,,,38,1430.0,,True
,Category-92,,,,6,1530.0,,True
,Category-92,,,,6,1550.0,,True
,Category-94,,,,9,870.0,,True
,Category-94,,,,46,575.0,,True
,Category-94,,,,13,935.0,,True
,Category-94,,,,41,860.0,,True
,Category-94,,,,1,846.1556629616202,,True
,Category-94,,,,20,573.4167037664087,,True
,Category-94,,,,12,470.0,,True
,Category-94,,,,9,595.0,,True
,Category-94,,,,3,520.0,,True
,Category-94,,,,13,470.0,,True
,Category-94,,,,14,550.0,,True
,Category-94,,,,10,874.5448543911075,,True
,Category-94,,,,7,590.0,,True
,Category-94,,,,29,860.0,,True
,Category-94,,,,12,610.0,,True
,Category-94,,,,11,860.0,,True
,Category-94,,,,8,935.0,,True
,Category-94,,,,20,597.3098469205007,,True
,Category-94,,,,8,485.0,,True
,Category-94,,,,13,875.0,,True
,Category-94,,,,17,548.8803313604608,,True
,Category-94,,,,11,595.0,,True
,Category-94,,,,20,540.875469464248,,True
,Category-94,,,,1,845.6986572933566,,True
,Category-94,,,,12,475.0,,True
,Category-94,,,,6,905.2235482118324,,True
,Category-94,,,,26,540.0,,True
,Category-94,,,,50,539.6340243998812,,True
,Category-94,,,,15,549.7300797145351,,True
,Category-94,,,,9,935.0,,True
,Category-94,,,,10,955.3350659333377,,True
,Category-94,,,,8,549.7673234643206,,True
,Category-94,,,,11,470.0,,True
,Category-94,,,,1,1105.3752001697706,,True
,Category-94,,,,24,540.0,,True
,Category-94,,,,24,860.0,,True
,Category-94,,,,7,585.0,,True
,Category-94,,,,28,575.0,,True
,Category-94,,,,26,472.2707446432333,,True
,Category-94,,,,29,540.0,,True
,Category-94,,,,22,860.0,,True
,Category-94,,,,47,575.0,,True
,Category-94,,,,9,485.0,,True
,Category-94,,,,40,860.0,,True
,Category-94,,,,9,915.0,,True
,Category-94,,,,10,955.0846258949019,,True
,Category-94,,,,6,485.0,,True
,Category-94,,,,4,549.9709457758707,,True
,Category-94,,,,20,597.1041836186314,,True
,Category-94,,,,12,567.0509743292946,,True
,Category-94,,,,56,530.3250353319073,,True
,Category-94,,,,3,610.0,,True
,Category-94,,,,20,574.3757718760093,,True
,Category-94,,,,14,860.0,,True
,Category-94,,,,1,859.5983078385572,,True
,Category-94,,,,4,549.4349301320567,,True
,Category-94,,,,46,860.0,,True
,Category-94,,,,10,957.3215721154952,,True
,Category-94,,,,10,475.3293748636209,,True
,Category-94,,,,8,549.9139857786121,,True
,Category-94,,,,33,575.0,,True
,Category-94,,,,11,935.0,,True
,Category-94,,,,13,475.0,,True
,Category-94,,,,7,549.4620255288473,,True
,Category-94,,,,20,607.0489072387619,,True
,Category-94,,,,2,1420.342519204385,,True
,Category-94,,,,19,477.0,,True
,Category-94,,,,1,847.538835294498,,True
,Category-94,,,,7,570.0,,True
,Category-94,,,,7,915.0,,True
,Category-94,,,,20,570.3763181740818,,True
,Category-94,,,,15,572.355528961175,,True
,Category-94,,,,32,575.0,,True
,Category-94,,,,15,566.2066525414781,,True
,Category-94,,,,2,549.2287006626215,,True
,Category-94,,,,2,549.0559713268618,,True
,Category-94,,,,9,875.0,,True
,Category-94,,,,19,575.0,,True
,Category-94,,,,47,540.0,,True
,Category-94,,,,10,957.850862648718,,True
,Category-94,,,,37,536.4201854750561,,True
,Category-94,,,,11,568.8953420433347,,True
,Category-94,,,,20,599.7433372742935,,True
,Category-94,,,,49,476.8332255988439,,True
,Category-94,,,,48,575.0,,True
,Category-94,,,,38,575.0,,True
,Category-94,,,,43,575.0,,True
,Category-94,,,,8,549.8450279619525,,True
,Category-94,,,,1,1011.5769566577374,,True
,Category-94,,,,6,610.0,,True
,Category-94,,,,10,475.48189286187426,,True
,Category-94,,,,26,860.0,,True
,Category-94,,,,10,476.2590853371851,,True
,Category-94,,,,19,610.0,,True
,Category-94,,,,8,549.9051606148121,,True
,Category-94,,,,4,549.0201113435043,,True
,Category-94,,,,4,549.6452071377071,,True
,Category-94,,,,15,572.0565896872608,,True
,Category-94,,,,59,525.1142176268795,,True
,Category-94,,,,31,575.0,,True
,Category-94,,,,15,566.290773359197,,True
,Category-94,,,,15,567.1915104948102,,True
,Category-94,,,,9,570.0,,True
,Category-94,,,,11,875.0,,True
,Category-94,,,,7,870.0,,True
,Category-94,,,,48,540.0,,True
,Category-94,,,,9,885.0,,True
,Category-94,,,,58,527.9882735365444,,True
,Category-94,,,,20,542.6777803544398,,True
,Category-94,,,,20,571.5549526511571,,True
,Category-94,,,,44,860.0,,True
,Category-94,,,,4,549.7683445392604,,True
,Category-94,,,,42,476.5733805873503,,True
,Category-94,,,,8,610.0,,True
,Category-94,,,,13,860.0,,True
,Category-94,,,,2,1610.3596697258358,,True
,Category-94,,,,11,550.0,,True
,Category-94,,,,27,860.0,,True
,Category-94,,,,7,935.0,,True
,Category-94,,,,15,569.9265047347872,,True
,Category-94,,,,43,476.6462986752496,,True
,Category-94,,,,28,860.0,,True
,Category-94,,,,1,1001.1930743005845,,True
,Category-94,,,,10,599.7749058474852,,True
,Category-94,,,,15,568.1279033872738,,True
,Category-94,,,,20,601.3691883998621,,True
,Category-94,,,,6,906.5731793599124,,True
,Category-94,,,,9,585.0,,True
,Category-94,,,,10,957.0257503233255,,True
,Category-94,,,,20,601.681237829745,,True
,Category-94,,,,15,572.0678361452143,,True
,Category-94,,,,3,625.0,,True
,Category-94,,,,8,549.9889539357841,,True
,Category-94,,,,1,1225.9563099404418,,True
,Category-94,,,,1,820.7202796131876,,True
,Category-94,,,,15,572.4306765540399,,True
,Category-94,,,,57,528.093898149411,,True
,Category-94,,,,2,1711.61526451609,,True
,Category-94,,,,13,566.5563649417287,,True
,Category-94,,,,7,500.0,,True
,Category-94,,,,1,1078.3372957253434,,True
,Category-94,,,,36,860.0,,True
,Category-94,,,,20,572.1585287510765,,True
,Category-94,,,,53,534.9246815801497,,True
,Category-94,,,,1,820.1878738211187,,True
,Category-94,,,,10,956.2465066651185,,True
,Category-94,,,,14,935.0,,True
,Category-94,,,,16,475.08782427636237,,True
,Category-94,,,,8,549.457598174113,,True
,Category-94,,,,51,538.4912721160756,,True
,Category-94,,,,31,475.9458530123841,,True
,Category-94,,,,15,569.219877273568,,True
,Category-95,,,,1,1823.2255029891276,,True
,Category-95,,,,11,2110.0,,True
,Category-95,,,,1,1824.7004029488983,,True
,Category-95,,,,9,2120.0,,True
,Category-95,,,,12,2110.0,,True
,Category-95,,,,5,365.0,,True
,Category-95,,,,9,2110.0,,True
,Category-95,,,,13,2110.0,,True
,Category-95,,,,11,1740.0,,True
,Category-95,,,,9,1497.0,,True
,Category-95,,,,2,2156.2554571768706,,True
,Category-95,,,,4,2115.0,,True
,Category-95,,,,4,1755.0,,True
,Category-95,,,,8,2110.0,,True
,Category-95,,,,1,1831.1754161161218,,True
,Category-95,,,,1,1812.594856960627,,True
,Category-95,,,,6,1497.0,,True
,Category-95,,,,7,2120.0,,True
,Category-95,,,,3,2115.0,,True
,Category-95,,,,14,1740.0,,True
,Category-95,,,,4,2150.0,,True
,Category-95,,,,2,2154.936551657346,,True
,Category-95,,,,2,1760.0,,True
,Category-95,,,,2,2152.1948872450757,,True
,Category-95,,,,1,1483.8322059109232,,True
,Category-95,,,,1,1492.6732347486466,,True
,Category-95,,,,7,1755.0,,True
,Category-95,,,,1,1490.6817122870127,,True
,Category-95,,,,14,2110.0,,True
,Category-95,,,,1,1484.4611844419276,,True
,Category-95,,,,1,1834.8628771249337,,True
,Category-95,,,,6,2110.0,,True
,Category-95,,,,8,1497.0,,True
,Category-95,,,,1,1494.806491546768,,True
,Category-95,,,,8,2120.0,,True
,Category-95,,,,4,1810.0,,True
,Category-95,,,,3,1730.0,,True
,Category-95,,,,1,1492.166619531011,,True
,Category-95,,,,1,1488.0097053514535,,True
,Category-95,,,,2,2157.0394946289425,,True
,Category-95,,,,2,2153.536399233651,,True
,Category-95,,,,1,1482.0541151387308,,True
,Category-95,,,,1,1492.0985751144603,,True
,Category-95,,,,1,1836.7707325406682,,True
,Category-95,,,,7,1497.0,,True
,Category-95,,,,1,1815.0795467803607,,True
,Category-95,,,,9,1755.0,,True
,Category-95,,,,1,1814.1421197501197,,True
,Category-95,,,,1,1817.7576488193217,,True
,Category-95,,,,3,1890.0,,True
,Category-95,,,,2,2150.920658192085,,True
,Category-95,,,,1,1496.564622935912,,True
,Category-95,,,,1,1490.552404050092,,True
,Category-95,,,,1,1486.7677855218712,,True
,Category-95,,,,2,2154.2634081837255,,True
,Category-95,,,,1,1815.8787122874596,,True
,Category-95,,,,2,2156.6955778523334,,True
,Category-95,,,,2,1810.0,,True
,Category-95,,,,2,2158.448896079537,,True
,Category-95,,,,1,1493.382380581271,,True
,Category-95,,,,1,1482.3324261947573,,True
,Category-95,,,,2,2155.4677783508073,,True
,Category-95,,,,1,1495.2345628078517,,True
,Category-95,,,,1,1493.744673774594,,True
,Category-95,,,,2,2152.9865346339525,,True
,Category-95,,,,1,1821.3928455084924,,True
,Category-95,,,,1,1820.6528598708364,,True
,Category-95,,,,1,1490.5185057184208,,True
,Category-95,,,,1,1838.9105111497342,,True
,Category-95,,,,2,2154.2304500202467,,True
,Category-95,,,,1,1484.8671336137802,,True
,Category-95,,,,2,2153.050710950663,,True
,Category-95,,,,1,1481.7794471777058,,True
,Category-95,,,,2,2158.544555296861,,True
,Category-95,,,,2,2156.9083947942086,,True
,Category-95,,,,8,1755.0,,True
,Category-95,,,,1,1489.7228322997137,,True
,Category-95,,,,2,2150.9686115690934,,True
,Category-95,,,,2,2159.810633190855,,True
,Category-95,,,,1,1490.9356383869538,,True
,Category-95,,,,1,1481.6741357413453,,True
,Category-95,,,,1,1810.5156929048212,,True
,Category-95,,,,1,1491.6031036090965,,True
,Category-96,,,,1,568.6299901951555,,True
,Category-96,,,,2,93.94711417263511,,True
,Category-96,,,,1,555.43915256466,,True
,Category-96,,,,3,530.0,,True
,Category-96,,,,5,800.0,,True
,Category-96,,,,1,599.2703356701868,,True
,Category-96,,,,1,515.1913061837015,,True
,Category-96,,,,1,528.537394233565,,True
,Category-96,,,,2,84.69570047393135,,True
,Category-96,,,,1,547.4323624676091,,True
,Category-96,,,,1,515.9521135892882,,True
,Category-96,,,,2,98.46494834296814,,True
,Category-96,,,,1,522.6855631532815,,True
,Category-96,,,,2,2735.0,,True
,Category-96,,,,1,552.3819580991433,,True
,Category-96,,,,4,2735.0,,True
,Category-96,,,,1,510.67330393002163,,True
,Category-96,,,,2,104.86744247187715,,True
,Category-96,,,,1,588.8479032475279,,True
,Category-96,,,,2,75.20696463634397,,True
,Category-96,,,,1,515.9438105551868,,True
,Category-96,,,,1,577.456098613185,,True
,Category-96,,,,1,589.6011254352177,,True
,Category-96,,,,1,594.7873993502523,,True
,Category-96,,,,1,576.8792463705635,,True
,Category-96,,,,4,115.0,,True
,Category-96,,,,1,553.6900736999349,,True
,Category-96,,,,2,81.10682989140847,,True
,Category-96,,,,1,515.1977869548249,,True
